data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,46005406,,51
2021,45936788,,51
2021,44526222,,51
2021,43971366,,51
2021,43971367,,51
2021,43971368,,51
2021,45133575,,51
2021,44090143,,51
2021,45971906,,51
2021,44834143,,51
2021,45090854,,51
2021,44276178,,51
2021,43959246,,51
2021,44054815,,51
2021,44098184,,51
2021,44278922,,51
2021,44563206,,51
2021,43958542,,51
2021,44646765,,51
2021,43972422,,51
2021,44834594,,51
2021,43950172,,51
2021,43970281,,51
2021,43958677,,51
2021,43959592,,51
2021,44046178,,51
2021,43960405,,51
2021,44675164,,51
2021,43971775,,51
2021,44051395,,51
2021,44276369,,51
2021,44052614,,51
2021,44900708,,51
2021,43973633,,51
2021,43958678,,51
2021,43963547,,51
2021,44392936,,51
2021,43959020,,51
2021,43959784,,51
2021,44045969,,51
2021,44692593,,51
2021,44052410,,51
2021,43970513,,51
2021,44054816,,51
2021,43972692,,51
2021,44520281,,51
2021,44117790,,51
2021,43978229,,51
2021,44952879,,51
2021,44952880,,51
2021,43963124,,51
2021,43963125,,51
2021,43950667,,51
2021,43965607,,51
2021,43973865,,51
2021,44099499,,51
2021,44835690,,51
2021,44117652,,51
2021,44107957,,51
2021,44393578,,51
2021,44393579,,51
2021,44598345,,51
2021,44598346,,51
2021,43970282,,51
2021,43963548,,51
2021,44832451,,51
2021,43960208,,51
2021,44726656,,51
2021,44726657,,51
2021,44832452,,51
2021,44394490,,51
2021,44394491,,51
2021,43970514,,51
2021,43959711,,51
2021,43970575,,51
2021,44051397,,51
2021,43964115,,51
2021,44416378,,51
2021,44522677,,51
2021,44522678,,51
2021,44835907,,51
2021,43978084,,51
2021,44241348,,51
2021,43973637,,51
2021,43978232,,51
2021,43970609,,51
2021,44835908,,51
2021,43979881,,51
2021,44392937,,51
2021,44052206,,51
2021,44656131,,51
2021,43978085,,51
2021,44656334,,51
2021,44656335,,51
2021,44656336,,51
2021,44656337,,51
2021,44656338,,51
2021,44393580,,51
2021,43978233,,51
2021,44520471,,51
2021,44520472,,51
2021,44262381,,51
2021,43961359,,51
2021,44715190,,51
2021,44055488,,51
2021,44090145,,51
2021,43970515,,51
2021,43970516,,51
2021,44177761,,51
2021,44052700,,51
2021,43973640,,51
2021,43972424,,51
2021,44401684,,51
2021,44177421,,51
2021,44496655,,51
2021,44107958,,51
2021,44262382,,51
2021,44245102,,51
2021,44052414,,51
2021,44050851,,51
2021,44279252,,51
2021,43964924,,51
2021,44401397,,51
2021,44401398,,51
2021,44401399,,51
2021,44345951,,51
2021,43978086,,51
2021,44276373,,51
2021,44888759,,51
2021,44888760,,51
2021,44095715,,51
2021,43968148,,51
2021,44014355,,51
2021,43973641,,51
2021,44046763,,51
2021,44269248,,51
2021,43978234,,51
2021,43978235,,51
2021,44646344,,51
2021,44585888,,51
2021,43968560,,51
2021,43978236,,51
2021,44276374,,51
2021,43971482,,51
2021,44656132,,51
2021,44417276,,51
2021,44691874,,51
2021,44164331,,51
2021,44624073,,51
2021,44832453,,51
2021,45642498,,51
2021,43970576,,51
2021,45495042,,51
2021,44397513,,51
2021,45636924,,51
2021,45636925,,51
2021,45636926,,51
2021,44109810,,51
2021,44522582,,51
2021,45495005,,51
2021,43973308,,51
2021,44835716,,51
2021,44835717,,51
2021,45230990,,51
2021,45510055,,51
2021,45510056,,51
2021,44279366,,51
2021,44046906,,51
2021,44121691,,51
2021,44953029,,51
2021,43973867,,51
2021,45642500,,51
2021,44045971,,51
2021,44585889,,51
2021,44540825,,51
2021,46154765,,51
2021,44107860,,51
2021,44269250,,51
2021,44663585,,51
2021,44115494,,51
2021,44176254,,51
2021,44624843,,51
2021,44276690,,51
2021,43970479,,51
2021,44247668,,51
2021,43970035,,51
2021,44663587,,51
2021,45219267,,51
2021,43971378,,51
2021,43972695,,51
2021,44655756,,51
2021,44401400,,51
2021,44174050,,51
2021,44111489,,51
2021,44420879,,51
2021,43971782,,51
2021,44100600,,51
2021,45036444,,51
2021,44888761,,51
2021,44888762,,51
2021,44888763,,51
2021,44055428,,51
2021,44090146,,51
2021,44095569,,51
2021,43974810,,51
2021,44177762,,51
2021,44726658,,51
2021,44175054,,51
2021,46154767,,51
2021,44300311,,51
2021,44052702,,51
2021,44045972,,51
2021,44108118,,51
2021,44244568,,51
2021,44099504,,51
2021,44052703,,51
2021,43974054,,51
2021,44089814,,51
2021,44278923,,51
2021,44099505,,51
2021,44096679,,51
2021,44046192,,51
2021,44371041,,51
2021,44054210,,51
2021,44107824,,51
2021,44589476,,51
2021,44269251,,51
2021,43978115,,51
2021,45034110,,51
2021,44401336,,51
2021,44589851,,51
2021,44269252,,51
2021,44054136,,51
2021,44497478,,51
2021,44107825,,51
2021,44107826,,51
2021,44090147,,51
2021,44829354,,51
2021,44052207,,51
2021,44109814,,51
2021,45230595,,51
2021,45133347,,51
2021,44051525,,51
2021,44108119,,51
2021,44110884,,51
2021,44107959,,51
2021,44052616,,51
2021,44108120,,51
2021,44051399,,51
2021,44488529,,51
2021,45091308,,51
2021,44727500,,51
2021,44077220,,51
2021,44662763,,51
2021,43978088,,51
2021,44090785,,51
2021,44279254,,51
2021,45825152,,51
2021,44117463,,51
2021,44405099,,51
2021,44405100,,51
2021,44101267,,51
2021,44055634,,51
2021,45812689,,51
2021,45812690,,51
2021,44089764,,51
2021,44107960,,51
2021,44526750,,51
2021,44051004,,51
2021,44052415,,51
2021,44246390,,51
2021,44244029,,51
2021,44107961,,51
2021,44269253,,51
2021,45279438,,51
2021,44244569,,51
2021,44397397,,51
2021,44397451,,51
2021,44055028,,51
2021,44047730,,51
2021,44563583,,51
2021,44276442,,51
2021,44834144,,51
2021,44278649,,51
2021,44691982,,51
2021,44055693,,51
2021,44100601,,51
2021,44048458,,51
2021,45834243,,51
2021,45834244,,51
2021,45834245,,51
2021,44055227,,51
2021,44589724,,51
2021,44832776,,51
2021,44177763,,51
2021,44520478,,51
2021,44956476,,51
2021,44956477,,51
2021,44691875,,51
2021,44089766,,51
2021,44627323,,51
2021,45091368,,51
2021,44276443,,51
2021,44098187,,51
2021,44107828,,51
2021,44714911,,51
2021,44413036,,51
2021,44413037,,51
2021,44834478,,51
2021,44164164,,51
2021,44278891,,51
2021,44111492,,51
2021,44656008,,51
2021,44834749,,51
2021,44108121,,51
2021,44108122,,51
2021,44246393,,51
2021,44164335,,51
2021,44121693,,51
2021,44371695,,51
2021,44371696,,51
2021,44055228,,51
2021,44055229,,51
2021,44276691,,51
2021,44276692,,51
2021,44276693,,51
2021,44247670,,51
2021,44835750,,51
2021,45815002,,51
2021,44563209,,51
2021,44095846,,51
2021,44095919,,51
2021,44290912,,51
2021,45558580,,51
2021,44164368,,51
2021,44269254,,51
2021,44164336,,51
2021,44055551,,51
2021,44269255,,51
2021,45230991,,51
2021,45643374,,51
2021,45323257,,51
2021,44993681,,51
2021,44095722,,51
2021,44118449,,51
2021,44300872,,51
2021,44404836,,51
2021,44118451,,51
2021,44269256,,51
2021,44269257,,51
2021,44101685,,51
2021,44095847,,51
2021,44095848,,51
2021,44108123,,51
2021,44108124,,51
2021,44108125,,51
2021,44797830,,51
2021,44279255,,51
2021,44058951,,51
2021,44371116,,51
2021,45279364,,51
2021,44117654,,51
2021,44107829,,51
2021,45558581,,51
2021,44121694,,51
2021,44162964,,51
2021,44162965,,51
2021,44162966,,51
2021,44095723,,51
2021,44269258,,51
2021,44662634,,51
2021,44419429,,51
2021,44111832,,51
2021,45001937,,51
2021,44090238,,51
2021,44058235,,51
2021,44401401,,51
2021,44397924,,51
2021,45279439,,51
2021,44244035,,51
2021,44520579,,51
2021,44117398,,51
2021,44164369,,51
2021,44164370,,51
2021,44118453,,51
2021,44984776,,51
2021,44111888,,51
2021,44111889,,51
2021,44060471,,51
2021,44120162,,51
2021,44269259,,51
2021,44715051,,51
2021,44300873,,51
2021,44663302,,51
2021,44244037,,51
2021,44401402,,51
2021,44401403,,51
2021,44416974,,51
2021,44117368,,51
2021,45007574,,51
2021,45935132,,51
2021,44393581,,51
2021,44276695,,51
2021,45171915,,51
2021,44655757,,51
2021,44262384,,51
2021,44244574,,51
2021,44715192,,51
2021,44716958,,51
2021,44564544,,51
2021,44663303,,51
2021,44121695,,51
2021,44536780,,51
2021,44397274,,51
2021,44424990,,51
2021,44888935,,51
2021,44262385,,51
2021,44290914,,51
2021,44060503,,51
2021,45625791,,51
2021,44262477,,51
2021,44810847,,51
2021,44090730,,51
2021,44538794,,51
2021,44520580,,51
2021,44096029,,51
2021,44397926,,51
2021,44421944,,51
2021,44111495,,51
2021,44096030,,51
2021,44289857,,51
2021,44109820,,51
2021,44526931,,51
2021,44097731,,51
2021,44164240,,51
2021,44994203,,51
2021,44520721,,51
2021,44246397,,51
2021,44246398,,51
2021,44246399,,51
2021,44096685,,51
2021,44176679,,51
2021,44107861,,51
2021,44243120,,51
2021,44371193,,51
2021,44244038,,51
2021,44276376,,51
2021,44523378,,51
2021,44401685,,51
2021,44262386,,51
2021,45007575,,51
2021,44090655,,51
2021,44520481,,51
2021,44398060,,51
2021,44900638,,51
2021,44397928,,51
2021,44111834,,51
2021,44107965,,51
2021,44300874,,51
2021,44095535,,51
2021,44110888,,51
2021,44107966,,51
2021,45796078,,51
2021,45796079,,51
2021,44129556,,51
2021,44107967,,51
2021,44814883,,51
2021,44522583,,51
2021,44120165,,51
2021,44425104,,51
2021,44425105,,51
2021,44902845,,51
2021,44424993,,51
2021,46154769,,51
2021,44276762,,51
2021,44173854,,51
2021,44269261,,51
2021,44163829,,51
2021,44276377,,51
2021,44173702,,51
2021,44371698,,51
2021,44371699,,51
2021,44269262,,51
2021,44393582,,51
2021,44412562,,51
2021,44412563,,51
2021,44397002,,51
2021,44176935,,51
2021,45228266,,51
2021,44246402,,51
2021,44110431,,51
2021,44646507,,51
2021,44118456,,51
2021,44300223,,51
2021,44396950,,51
2021,44396951,,51
2021,44396952,,51
2021,44277436,,51
2021,44417281,,51
2021,44564574,,51
2021,44101654,,51
2021,44117655,,51
2021,44117656,,51
2021,44952881,,51
2021,44245104,,51
2021,45230932,,51
2021,44178300,,51
2021,44300024,,51
2021,44300224,,51
2021,44244040,,51
2021,44244041,,51
2021,44117465,,51
2021,44262387,,51
2021,44262388,,51
2021,44262389,,51
2021,44262390,,51
2021,44164166,,51
2021,45453983,,51
2021,44673730,,51
2021,44262479,,51
2021,45270659,,51
2021,44118458,,51
2021,44163651,,51
2021,44163652,,51
2021,44163653,,51
2021,44277256,,51
2021,45267827,,51
2021,45267828,,51
2021,44242768,,51
2021,45500990,,51
2021,45500991,,51
2021,45500992,,51
2021,45500993,,51
2021,45500994,,51
2021,44178301,,51
2021,44397930,,51
2021,44654827,,51
2021,44276696,,51
2021,44397987,,51
2021,44694030,,51
2021,45279440,,51
2021,44715052,,51
2021,44262391,,51
2021,44121766,,51
2021,44129557,,51
2021,44424996,,51
2021,44424997,,51
2021,44178302,,51
2021,44425156,,51
2021,44536542,,51
2021,45191485,,51
2021,44244578,,51
2021,44425000,,51
2021,44425003,,51
2021,44300025,,51
2021,45558582,,51
2021,44691876,,51
2021,44278803,,51
2021,44523418,,51
2021,44262392,,51
2021,45296715,,51
2021,44276179,,51
2021,44276378,,51
2021,45623102,,51
2021,44626936,,51
2021,44523419,,51
2021,44966121,,51
2021,44834694,,51
2021,44278804,,51
2021,44563071,,51
2021,44835909,,51
2021,44279256,,51
2021,44279257,,51
2021,44564547,,51
2021,44147618,,51
2021,45171302,,51
2021,44522248,,51
2021,44522249,,51
2021,45163862,,51
2021,44245484,,51
2021,44397514,,51
2021,44425268,,51
2021,44242770,,51
2021,45643377,,51
2021,45133111,,51
2021,45133112,,51
2021,44404767,,51
2021,44404768,,51
2021,44794677,,51
2021,44626720,,51
2021,44976734,,51
2021,44976735,,51
2021,44977381,,51
2021,44526520,,51
2021,44276697,,51
2021,44276698,,51
2021,46000588,,51
2021,44416977,,51
2021,45133349,,51
2021,44412850,,51
2021,44177426,,51
2021,44276379,,51
2021,44901587,,51
2021,44497113,,51
2021,45038567,,51
2021,45038568,,51
2021,45038569,,51
2021,44278805,,51
2021,44243122,,51
2021,44425158,,51
2021,45033959,,51
2021,45033960,,51
2021,44525692,,51
2021,44650083,,51
2021,44965497,,51
2021,44778968,,51
2021,44276699,,51
2021,44178305,,51
2021,45006220,,51
2021,45006221,,51
2021,45935133,,51
2021,44289859,,51
2021,44245486,,51
2021,45090668,,51
2021,44564485,,51
2021,44564486,,51
2021,44173703,,51
2021,44520482,,51
2021,44655758,,51
2021,44253912,,51
2021,44244585,,51
2021,44814884,,51
2021,45296716,,51
2021,44673731,,51
2021,45445735,,51
2021,44244587,,51
2021,44834600,,51
2021,44488533,,51
2021,44276700,,51
2021,44412851,,51
2021,44955980,,51
2021,44426468,,51
2021,44396953,,51
2021,44175496,,51
2021,44277439,,51
2021,44520483,,51
2021,44371118,,51
2021,44692596,,51
2021,44289860,,51
2021,44714913,,51
2021,45271727,,51
2021,44564487,,51
2021,44371196,,51
2021,44244043,,51
2021,44425159,,51
2021,44563025,,51
2021,44655759,,51
2021,44290915,,51
2021,44691877,,51
2021,44338881,,51
2021,44410176,,51
2021,44345952,,51
2021,44397516,,51
2021,44278806,,51
2021,44174273,,51
2021,44276701,,51
2021,44276383,,51
2021,44247677,,51
2021,44398061,,51
2021,44300358,,51
2021,44416982,,51
2021,44346027,,51
2021,44179545,,51
2021,44178306,,51
2021,44413762,,51
2021,44178668,,51
2021,44397079,,51
2021,44276815,,51
2021,44276384,,51
2021,44394168,,51
2021,44245490,,51
2021,44692377,,51
2021,45876649,,51
2021,45234232,,51
2021,44653971,,51
2021,44976803,,51
2021,44300225,,51
2021,44397518,,51
2021,44526935,,51
2021,44715054,,51
2021,44300205,,51
2021,45952978,,51
2021,44371700,,51
2021,44300360,,51
2021,44277257,,51
2021,44300878,,51
2021,44251222,,51
2021,44251223,,51
2021,44276702,,51
2021,44526467,,51
2021,44687858,,51
2021,44416983,,51
2021,44417282,,51
2021,44520187,,51
2021,44289832,,51
2021,45132169,,51
2021,44276481,,51
2021,44301675,,51
2021,44397932,,51
2021,44300226,,51
2021,44520484,,51
2021,44416984,,51
2021,44397400,,51
2021,45680125,,51
2021,44727736,,51
2021,44888638,,51
2021,44397933,,51
2021,44278651,,51
2021,44278652,,51
2021,44278653,,51
2021,44656135,,51
2021,44656136,,51
2021,44393586,,51
2021,44279368,,51
2021,44496245,,51
2021,44422310,,51
2021,44397934,,51
2021,44245494,,51
2021,44716010,,51
2021,44279258,,51
2021,44564750,,51
2021,44276482,,51
2021,44276483,,51
2021,44300227,,51
2021,44300880,,51
2021,44901477,,51
2021,44901478,,51
2021,44727663,,51
2021,44277443,,51
2021,44413447,,51
2021,44965919,,51
2021,44655761,,51
2021,44372353,,51
2021,44289861,,51
2021,44412852,,51
2021,44413448,,51
2021,44413449,,51
2021,44413450,,51
2021,44413451,,51
2021,44262039,,51
2021,44276705,,51
2021,44276706,,51
2021,44835718,,51
2021,44397988,,51
2021,44397989,,51
2021,44371119,,51
2021,44371120,,51
2021,44276917,,51
2021,45935135,,51
2021,44520369,,51
2021,44300882,,51
2021,44564616,,51
2021,44564617,,51
2021,44564618,,51
2021,44564619,,51
2021,44564620,,51
2021,44564621,,51
2021,44564622,,51
2021,44420158,,51
2021,44564751,,51
2021,44564752,,51
2021,44564753,,51
2021,44396954,,51
2021,44497273,,51
2021,44300514,,51
2021,44626938,,51
2021,45489385,,51
2021,44300563,,51
2021,44564935,,51
2021,44421951,,51
2021,44900906,,51
2021,44397935,,51
2021,44346028,,51
2021,44392941,,51
2021,44393165,,51
2021,44300232,,51
2021,44300233,,51
2021,45820284,,51
2021,44397937,,51
2021,44397938,,51
2021,44397003,,51
2021,44417283,,51
2021,44277189,,51
2021,44397939,,51
2021,44399444,,51
2021,44656137,,51
2021,45038359,,51
2021,45453563,,51
2021,44279612,,51
2021,44289862,,51
2021,45966085,,51
2021,45966086,,51
2021,45132110,,51
2021,44301230,,51
2021,44564575,,51
2021,44300027,,51
2021,44397339,,51
2021,44397114,,51
2021,44520485,,51
2021,44393590,,51
2021,45323593,,51
2021,45323594,,51
2021,44420498,,51
2021,44397115,,51
2021,45279441,,51
2021,44412854,,51
2021,44536782,,51
2021,44338883,,51
2021,45088685,,51
2021,44673283,,51
2021,44692168,,51
2021,44692169,,51
2021,44416992,,51
2021,44300028,,51
2021,44393166,,51
2021,44888764,,51
2021,44397519,,51
2021,45643379,,51
2021,44371702,,51
2021,44404770,,51
2021,44673284,,51
2021,44404771,,51
2021,44401879,,51
2021,44486187,,51
2021,44563652,,51
2021,44284163,,51
2021,44284164,,51
2021,44425009,,51
2021,44397993,,51
2021,44486188,,51
2021,44371703,,51
2021,44663304,,51
2021,45323258,,51
2021,44290918,,51
2021,44346068,,51
2021,44420499,,51
2021,45171308,,51
2021,44302415,,51
2021,45263084,,51
2021,44397940,,51
2021,44486189,,51
2021,44832993,,51
2021,44541332,,51
2021,44397402,,51
2021,45163863,,51
2021,45163864,,51
2021,44526640,,51
2021,44425161,,51
2021,45191261,,51
2021,45191262,,51
2021,45191263,,51
2021,44413397,,51
2021,44673732,,51
2021,44302585,,51
2021,44413452,,51
2021,44399445,,51
2021,44497274,,51
2021,44520486,,51
2021,44398108,,51
2021,44398455,,51
2021,44397117,,51
2021,44405988,,51
2021,46156457,,51
2021,44393592,,51
2021,44345956,,51
2021,44397941,,51
2021,44397403,,51
2021,44523810,,51
2021,44301177,,51
2021,44727664,,51
2021,44301035,,51
2021,44417284,,51
2021,44301231,,51
2021,44621869,,51
2021,44420501,,51
2021,44404772,,51
2021,44397523,,51
2021,44371616,,51
2021,44727596,,51
2021,44425012,,51
2021,44520581,,51
2021,44520487,,51
2021,44397524,,51
2021,45453984,,51
2021,44416997,,51
2021,44393593,,51
2021,44420159,,51
2021,44302537,,51
2021,45038782,,51
2021,45038783,,51
2021,45495043,,51
2021,44656138,,51
2021,44302539,,51
2021,44536618,,51
2021,45171310,,51
2021,44624960,,51
2021,45644268,,51
2021,44979394,,51
2021,44393167,,51
2021,44397080,,51
2021,44398442,,51
2021,44371044,,51
2021,44520488,,51
2021,44520489,,51
2021,44993418,,51
2021,44425015,,51
2021,44726766,,51
2021,44726767,,51
2021,44345957,,51
2021,44417285,,51
2021,44520490,,51
2021,44400907,,51
2021,44573959,,51
2021,44394169,,51
2021,44420748,,51
2021,44981046,,51
2021,44589727,,51
2021,45950614,,51
2021,45950615,,51
2021,44401433,,51
2021,45525887,,51
2021,45956259,,51
2021,44420160,,51
2021,45227893,,51
2021,45227894,,51
2021,45227895,,51
2021,45227896,,51
2021,44417286,,51
2021,45039208,,51
2021,44714505,,51
2021,44520722,,51
2021,44714506,,51
2021,44591220,,51
2021,44401092,,51
2021,44405989,,51
2021,45714374,,51
2021,44526936,,51
2021,44401093,,51
2021,45820697,,51
2021,44528504,,51
2021,44673733,,51
2021,44673734,,51
2021,44372279,,51
2021,45230596,,51
2021,44416139,,51
2021,44654413,,51
2021,44372280,,51
2021,45132174,,51
2021,45132175,,51
2021,44673285,,51
2021,44397118,,51
2021,44390261,,51
2021,44401692,,51
2021,45495710,,51
2021,44398063,,51
2021,44417288,,51
2021,44393600,,51
2021,44477414,,51
2021,45453985,,51
2021,44523530,,51
2021,44395028,,51
2021,44486190,,51
2021,44417006,,51
2021,44416272,,51
2021,44656139,,51
2021,44522679,,51
2021,44520491,,51
2021,45643939,,51
2021,44425018,,51
2021,44626940,,51
2021,44541335,,51
2021,44413398,,51
2021,46155965,,51
2021,46155966,,51
2021,46155967,,51
2021,44830466,,51
2021,44715194,,51
2021,44425020,,51
2021,45322878,,51
2021,45322879,,51
2021,44420504,,51
2021,44417009,,51
2021,44574693,,51
2021,44591514,,51
2021,44396956,,51
2021,44401694,,51
2021,44409570,,51
2021,44409571,,51
2021,44887799,,51
2021,45133469,,51
2021,45487335,,51
2021,44522423,,51
2021,44522424,,51
2021,44522425,,51
2021,44416140,,51
2021,44726768,,51
2021,44901479,,51
2021,44901480,,51
2021,44401812,,51
2021,44673287,,51
2021,44536783,,51
2021,44405749,,51
2021,44567038,,51
2021,44901481,,51
2021,44573687,,51
2021,44621870,,51
2021,44413399,,51
2021,44420310,,51
2021,44673288,,51
2021,44599023,,51
2021,45656365,,51
2021,44420505,,51
2021,44673289,,51
2021,44526641,,51
2021,44404809,,51
2021,44520869,,51
2021,44536619,,51
2021,44564548,,51
2021,44598347,,51
2021,44598348,,51
2021,44541336,,51
2021,44955981,,51
2021,44563144,,51
2021,44955982,,51
2021,44407248,,51
2021,44417289,,51
2021,44573960,,51
2021,44416141,,51
2021,44520870,,51
2021,44520871,,51
2021,44726660,,51
2021,44520371,,51
2021,44674760,,51
2021,45626772,,51
2021,45626773,,51
2021,45626774,,51
2021,44541337,,51
2021,44541338,,51
2021,44563211,,51
2021,44416273,,51
2021,44901482,,51
2021,44424774,,51
2021,44563212,,51
2021,44418535,,51
2021,44417758,,51
2021,45487336,,51
2021,44401814,,51
2021,44523475,,51
2021,45228432,,51
2021,44413400,,51
2021,44413401,,51
2021,44413402,,51
2021,44413403,,51
2021,44413404,,51
2021,44663305,,51
2021,44726769,,51
2021,44650010,,51
2021,44650011,,51
2021,44650012,,51
2021,44417014,,51
2021,44417015,,51
2021,44599024,,51
2021,44417759,,51
2021,44417760,,51
2021,44420755,,51
2021,45809932,,51
2021,44523421,,51
2021,44692597,,51
2021,45323389,,51
2021,44417017,,51
2021,44417518,,51
2021,44410026,,51
2021,44563076,,51
2021,44407980,,51
2021,44423447,,51
2021,44522137,,51
2021,44573712,,51
2021,44405990,,51
2021,44425033,,51
2021,44573961,,51
2021,45279365,,51
2021,44417019,,51
2021,44420164,,51
2021,44497114,,51
2021,44420584,,51
2021,44422315,,51
2021,44424775,,51
2021,44417023,,51
2021,44417025,,51
2021,44526881,,51
2021,44496247,,51
2021,44564756,,51
2021,44888863,,51
2021,44655762,,51
2021,44486192,,51
2021,44486193,,51
2021,44834695,,51
2021,44832994,,51
2021,44585853,,51
2021,44416388,,51
2021,44536785,,51
2021,44528198,,51
2021,44520872,,51
2021,45030599,,51
2021,45327448,,51
2021,44727598,,51
2021,44727599,,51
2021,45171916,,51
2021,44417030,,51
2021,44413764,,51
2021,44420756,,51
2021,44888864,,51
2021,44520493,,51
2021,44497115,,51
2021,44417522,,51
2021,44520285,,51
2021,44410441,,51
2021,44416301,,51
2021,45796356,,51
2021,45796357,,51
2021,44692738,,51
2021,44488539,,51
2021,44497116,,51
2021,44410214,,51
2021,44564489,,51
2021,44564490,,51
2021,44420757,,51
2021,44420758,,51
2021,44488540,,51
2021,45038361,,51
2021,44523476,,51
2021,44957260,,51
2021,44420507,,51
2021,44900507,,51
2021,44523422,,51
2021,44497280,,51
2021,44497281,,51
2021,44417762,,51
2021,44414404,,51
2021,44414405,,51
2021,44952883,,51
2021,44486195,,51
2021,44486196,,51
2021,44486197,,51
2021,44417764,,51
2021,44526751,,51
2021,45452965,,51
2021,45791524,,51
2021,45791525,,51
2021,46155968,,51
2021,45007466,,51
2021,44624453,,51
2021,44478408,,51
2021,45764451,,51
2021,45700224,,51
2021,44418335,,51
2021,44522250,,51
2021,44536786,,51
2021,44536787,,51
2021,44692598,,51
2021,44414424,,51
2021,44832778,,51
2021,44834696,,51
2021,44900346,,51
2021,45230597,,51
2021,44565011,,51
2021,44565012,,51
2021,44598837,,51
2021,44420883,,51
2021,44621832,,51
2021,44523163,,51
2021,44420311,,51
2021,45246336,,51
2021,44653973,,51
2021,44414332,,51
2021,44589853,,51
2021,44537268,,51
2021,44691878,,51
2021,44526937,,51
2021,44520496,,51
2021,44520497,,51
2021,45263867,,51
2021,45263868,,51
2021,44417968,,51
2021,44994354,,51
2021,45999497,,51
2021,45999498,,51
2021,44418961,,51
2021,44887800,,51
2021,45264354,,51
2021,44520498,,51
2021,44520499,,51
2021,44627325,,51
2021,44779278,,51
2021,44779279,,51
2021,44889029,,51
2021,45964858,,51
2021,45246337,,51
2021,44536461,,51
2021,44673290,,51
2021,44673291,,51
2021,44422322,,51
2021,44523600,,51
2021,44520723,,51
2021,44520376,,51
2021,44691879,,51
2021,44563147,,51
2021,44425042,,51
2021,44497481,,51
2021,44565467,,51
2021,44627037,,51
2021,44520377,,51
2021,44520378,,51
2021,44656140,,51
2021,44526939,,51
2021,44673292,,51
2021,44520588,,51
2021,44694909,,51
2021,45132111,,51
2021,44523532,,51
2021,45656370,,51
2021,45656371,,51
2021,44589977,,51
2021,45622745,,51
2021,45627877,,51
2021,45627878,,51
2021,45627879,,51
2021,45627880,,51
2021,44520502,,51
2021,44726265,,51
2021,45831865,,51
2021,44589731,,51
2021,44429688,,51
2021,44563214,,51
2021,45831866,,51
2021,45273316,,51
2021,44424610,,51
2021,44425044,,51
2021,45324208,,51
2021,44673737,,51
2021,44673738,,51
2021,44563215,,51
2021,44520503,,51
2021,44520504,,51
2021,44656141,,51
2021,46042321,,51
2021,44656142,,51
2021,44956850,,51
2021,44564492,,51
2021,44564493,,51
2021,44488544,,51
2021,44900709,,51
2021,44520505,,51
2021,44520506,,51
2021,44424640,,51
2021,44424641,,51
2021,44520197,,51
2021,45624592,,51
2021,44486201,,51
2021,44486202,,51
2021,45560499,,51
2021,44674763,,51
2021,44589481,,51
2021,44589482,,51
2021,44526940,,51
2021,45271677,,51
2021,45271678,,51
2021,44496248,,51
2021,44541340,,51
2021,44835720,,51
2021,44496249,,51
2021,44486203,,51
2021,44624246,,51
2021,44563028,,51
2021,44692952,,51
2021,44563029,,51
2021,44520198,,51
2021,45557552,,51
2021,44520509,,51
2021,45560500,,51
2021,44901170,,51
2021,44624454,,51
2021,44832779,,51
2021,44832780,,51
2021,44527136,,51
2021,45279366,,51
2021,44536543,,51
2021,45090031,,51
2021,44647154,,51
2021,44496518,,51
2021,44496519,,51
2021,44520873,,51
2021,44691983,,51
2021,44541006,,51
2021,44536789,,51
2021,44536790,,51
2021,44429188,,51
2021,44675007,,51
2021,44889030,,51
2021,44591460,,51
2021,44726661,,51
2021,44598135,,51
2021,45279649,,51
2021,45245629,,51
2021,45453021,,51
2021,44524526,,51
2021,44524527,,51
2021,44626724,,51
2021,44656026,,51
2021,44575574,,51
2021,44520724,,51
2021,44430214,,51
2021,44574697,,51
2021,44692379,,51
2021,44430749,,51
2021,45001722,,51
2021,44563396,,51
2021,44646509,,51
2021,44523315,,51
2021,44496659,,51
2021,44496660,,51
2021,44496524,,51
2021,44496525,,51
2021,44496661,,51
2021,44496662,,51
2021,46156458,,51
2021,44598839,,51
2021,44430518,,51
2021,44430515,,51
2021,44528199,,51
2021,44573962,,51
2021,44496250,,51
2021,44673294,,51
2021,45557465,,51
2021,44520380,,51
2021,44523811,,51
2021,44520511,,51
2021,44498634,,51
2021,45105105,,51
2021,44800001,,51
2021,44520874,,51
2021,44597594,,51
2021,44523478,,51
2021,44541344,,51
2021,44966123,,51
2021,44523601,,51
2021,44716786,,51
2021,44979397,,51
2021,44626941,,51
2021,44526943,,51
2021,44694033,,51
2021,44523674,,51
2021,44520876,,51
2021,44656027,,51
2021,44646767,,51
2021,44536793,,51
2021,45510057,,51
2021,45510058,,51
2021,44557728,,51
2021,44650013,,51
2021,44525693,,51
2021,44523164,,51
2021,44523165,,51
2021,44523166,,51
2021,44527139,,51
2021,44563727,,51
2021,44523536,,51
2021,44598936,,51
2021,44523537,,51
2021,44589733,,51
2021,44656028,,51
2021,44663590,,51
2021,44900639,,51
2021,44563397,,51
2021,44563398,,51
2021,44536622,,51
2021,44626873,,51
2021,44674346,,51
2021,44692171,,51
2021,44626725,,51
2021,44563217,,51
2021,44900783,,51
2021,45452966,,51
2021,44715056,,51
2021,44829355,,51
2021,45680196,,51
