arrestee_id,weapon_id
43364921,51
43364922,51
43364923,51
43364925,51
43364927,51
43364930,51
43364932,1
43364933,51
43364935,51
43364936,51
43364937,51
43364938,51
43364939,51
43364940,51
43364941,51
43364942,51
43364943,51
43364944,51
43364945,51
43364946,51
43364947,51
43364948,51
43364949,51
43364950,51
43364951,51
43364952,51
43364953,51
43364954,51
43364955,51
43364956,51
43364957,51
43364958,51
43364959,51
43364960,51
43364961,51
43364962,51
43364963,51
43364964,51
43364965,51
43364966,51
43364967,51
43364968,51
43364969,52
43364970,51
43364972,51
43364973,51
43364976,51
43364977,51
43364978,51
43364979,51
43364980,51
43364981,51
43364982,51
43364984,51
43364985,51
43364986,51
43364987,51
43364988,51
43364989,51
43364990,51
43364991,51
43364992,51
43364993,51
43364994,51
43364995,51
43364996,51
43364997,51
43364998,51
43364999,51
43365000,51
43365001,51
43365002,51
43365003,51
43365004,51
43365005,1
43365006,51
43365007,51
43365008,51
43365010,51
43365011,51
43365013,51
43365014,51
43365016,51
43365017,51
43365018,51
43365021,51
43365022,51
43365023,51
43365025,51
43365027,51
43365028,51
43365029,51
43365030,51
43365032,51
43365033,51
43365035,51
43365036,51
43365037,51
43365038,51
43365039,51
43365040,51
43365041,51
43365042,51
43365043,51
43365044,51
43365046,51
43365047,51
43365048,51
43365049,51
43365050,51
43365051,51
43365052,51
43365056,51
43365057,51
43365060,51
43365061,51
43365062,51
43365064,51
43365065,51
43365067,51
43365068,51
43365069,51
43365070,51
43365073,51
43365074,51
43365075,51
43365077,51
43365078,51
43365080,51
43365082,51
43365083,51
43365084,51
43365085,51
43365086,51
43365087,51
43365089,51
43365090,3
43365092,51
43365093,51
43365095,51
43365096,51
43365097,51
43365098,51
43365100,51
43365101,51
43365105,51
43365106,51
43365109,51
43365114,51
43365117,51
43365119,51
43365120,51
43365121,51
43365123,51
43365124,51
43365126,51
43365130,51
43365131,51
43365132,51
43365133,51
43365134,51
43365136,51
43365137,51
43365138,53
43365139,51
43365143,51
43365144,51
43365147,51
43365148,51
43365149,51
43365150,51
43365154,51
43365156,51
43365157,51
43365159,51
43365160,51
43365161,51
43365162,51
43365163,51
43365164,53
43365165,51
43365169,51
43365170,51
43365175,51
43365176,51
43365177,51
43365178,51
43365186,51
43365187,51
43365189,51
43365194,51
43365196,51
43365198,51
43365199,51
43365200,51
43365201,51
43365202,51
43365204,51
43365205,51
43365206,51
43365207,51
43365209,51
43365213,51
43365214,51
43365217,51
43365223,51
43365226,51
43365227,51
43365231,51
43365234,3
43365237,51
43365239,51
43365240,51
43365242,3
43365243,51
43365246,51
43365247,51
43365250,51
43365251,51
43365252,53
43365253,1
43365255,51
43365257,51
43365259,51
43365263,3
43365264,51
43365267,52
43365271,1
43365273,51
43365277,51
43365278,51
43365279,51
43365280,51
43365282,51
43365283,51
43365284,51
43365285,51
43365287,51
43365288,51
43365289,51
43365290,51
43365291,51
43365293,51
43365295,51
43365296,51
43365297,52
43365299,51
43365300,51
43365301,51
43365302,51
43365303,51
43365304,51
43365306,51
43365307,51
43365310,51
43365311,51
43365312,51
43365313,51
43365314,51
43365316,51
43365319,51
43365320,51
43365321,51
43365322,3
43365323,3
43365324,53
43365325,1
43365327,51
43365332,51
43365334,51
43365335,52
43365336,51
43365337,51
43365338,51
43365340,51
43365341,51
43365342,51
43365343,51
43365344,51
43365345,51
43365349,51
43365350,51
43365351,51
43365352,51
43365353,51
43365354,51
43365355,51
43365356,51
43365357,51
43365358,51
43365360,51
43365361,3
43365362,51
43365363,51
43365364,51
43365365,51
43365366,51
43365367,51
43365368,51
43365369,51
43365370,51
43365371,51
43365373,51
43365374,51
43365375,51
43365376,51
43365377,51
43365378,3
43365379,51
43365380,51
43365381,51
43365382,51
43365384,51
43365385,51
43365386,51
43365387,51
43365388,51
43365389,51
43365390,51
43365391,51
43365392,51
43365395,51
43365396,51
43365397,51
43365398,51
43365399,51
43365400,51
43365401,51
43365402,51
43365403,51
43365404,51
43365405,51
43365406,51
43365407,51
43365408,51
43365410,51
43365411,51
43365413,51
43365414,51
43365415,51
43365418,51
43365419,51
43365421,51
43365423,51
43365424,51
43365426,51
43365427,51
43365428,51
43365430,51
43365432,51
43365433,51
43365434,51
43365438,51
43365439,52
43365440,51
43365441,51
43365444,51
43365445,51
43365451,51
43365455,51
43365457,51
43365458,51
43365460,51
43365461,1
43365462,51
43365463,51
43365464,51
43365466,51
43365467,51
43365468,51
43365469,51
43365470,51
43365471,51
43365472,51
43365473,51
43365474,51
43365475,51
43365476,51
43365477,51
43365478,51
43365479,51
43365481,51
43365485,51
43365486,51
43365487,51
43365488,51
43365489,51
43365490,51
43365491,51
43365493,51
43365494,51
43365497,51
43365498,51
43365500,51
43365501,51
43365504,51
43365505,51
43365507,51
43365510,51
43365513,51
43365516,51
43365517,51
43365518,51
43365521,51
43365522,51
43365523,51
43365524,51
43365529,51
43365532,51
43365533,51
43365534,51
43365536,51
43365537,51
43365538,51
43365541,51
43365544,51
43365546,51
43365547,51
43365548,51
43365549,51
43365551,51
43365552,51
43365554,51
43365555,51
43365557,51
43365559,3
43365561,51
43365562,51
43365564,51
43365565,51
43365566,51
43365567,51
43365568,51
43365570,51
43365571,51
43365572,51
43365573,51
43365575,51
43365577,51
43365578,51
43365579,3
43365580,1
43365581,51
43365582,51
43365584,51
43365585,51
43365586,51
43365587,51
43365588,51
43365590,51
43365591,51
43365592,51
43365594,51
43365597,51
43365598,53
43365601,51
43365604,51
43365605,51
43365606,51
43365607,51
43365608,51
43365609,51
43365610,51
43365611,3
43365612,51
43365613,51
43365614,51
43365615,51
43365616,51
43365617,51
43365618,52
43365619,51
43365622,51
43365624,51
43365625,3
43365627,51
43365631,51
43365632,51
43365633,51
43365634,51
43365635,51
43365636,51
43365637,51
43365638,51
43365642,51
43365643,51
43365644,51
43365645,51
43365650,51
43365651,51
43365653,51
43365654,51
43365655,51
43365657,51
43365658,51
43365659,51
43365660,51
43365661,51
43365663,51
43365664,51
43365665,51
43365666,51
43365667,51
43365668,51
43365670,51
43365671,3
43365672,51
43365673,51
43365675,51
43365676,51
43365678,51
43365680,51
43365681,51
43365682,5
43365684,51
43365685,51
43365686,51
43365687,51
43365688,51
43365690,51
43365692,51
43365695,5
43365697,51
43365699,51
43365700,51
43365701,3
43365702,51
43365705,51
43365706,51
43365707,51
43365710,51
43365715,51
43365716,51
43365717,51
43365718,51
43365719,51
43365722,51
43365726,51
43365728,51
43365732,51
43365733,51
43365735,51
43365739,51
43365740,51
43365743,51
43365744,51
43365745,51
43365746,51
43365747,51
43365748,3
43365749,51
43365752,51
43365756,51
43365757,51
43365758,51
43365760,51
43365761,51
43365769,51
43365770,51
43365771,51
43365772,51
43365773,51
43365774,51
43365775,51
43365778,51
43365782,51
43365785,51
43365786,51
43365789,51
43365791,51
43365792,51
43365794,51
43365795,51
43365796,51
43365799,51
43365800,51
43365804,51
43365813,51
43365814,51
43365816,51
43365817,51
43365819,51
43365826,51
43365828,51
43365830,51
43365833,51
43365836,51
43365837,51
43365838,51
43365839,51
43365841,51
43365843,51
43365844,51
43365845,51
43365846,51
43365847,51
43365848,51
43365849,51
43365850,51
43365851,51
43365852,51
43365853,3
43365854,51
43365855,51
43365856,51
43365857,51
43365858,51
43365859,51
43365861,51
43365862,51
43365863,51
43365864,51
43365865,51
43365866,51
43365867,51
43365868,51
43365869,51
43365871,51
43365872,51
43365873,51
43365874,51
43365875,51
43365876,51
43365877,51
43365878,51
43365879,51
43365880,51
43365881,51
43365882,51
43365883,51
43365884,51
43365885,51
43365886,51
43365887,51
43365888,51
43365889,51
43365890,51
43365891,51
43365892,51
43365893,51
43365894,51
43365895,51
43365896,51
43365897,51
43365898,51
43365899,51
43365901,51
43365902,51
43365903,51
43365904,51
43365905,51
43365906,51
43365907,51
43365908,51
43365909,51
43365910,51
43365911,51
43365912,51
43365913,51
43365914,51
43365915,51
43365916,51
43365917,51
43365918,51
43365919,51
43365920,51
43365921,51
43365922,51
43365923,51
43365924,51
43365925,51
43365926,51
43365927,51
43365928,51
43365929,51
43365930,51
43365931,51
43365932,51
43365933,51
43365934,51
43365935,51
43365936,51
43365937,51
43365938,51
43365939,51
43365940,51
43365943,51
43365944,1
43365947,51
43365948,51
43365949,51
43365950,51
43365952,51
43365953,51
43365957,51
43365958,51
43365959,51
43365963,51
43365964,51
43365965,51
43365967,51
43365968,51
43365971,51
43365972,51
43365973,51
43365974,51
43365975,51
43365976,51
43365977,51
43365978,51
43365979,51
43365980,51
43365981,51
43365982,51
43365984,51
43365985,51
43365987,51
43365988,51
43365989,51
43365993,51
43365994,51
43365995,51
43365996,51
43365998,51
43365999,51
43366000,51
43366001,51
43366002,51
43366003,51
43366004,51
43366005,51
43366006,51
43366007,51
43366008,51
43366009,51
43366010,51
43366011,51
43366012,51
43366013,51
43366014,51
43366015,51
43366016,51
43366018,51
43366019,51
43366020,51
43366021,51
43366022,51
43366023,3
43366024,51
43366025,51
43366026,51
43366027,51
43366028,51
43366029,51
43366030,51
43366031,51
43366032,51
43366034,51
43366035,51
43366036,51
43366037,51
43366038,51
43366039,51
43366040,51
43366041,51
43366042,51
43366043,51
43366045,3
43366046,51
43366047,51
43366051,51
43366052,51
43366055,51
43366056,51
43366057,51
43366058,51
43366060,1
43366061,51
43366062,51
43366063,51
43366064,51
43366065,51
43366066,3
43366067,51
43366068,51
43366069,3
43366071,51
43366072,51
43366073,51
43366074,51
43366075,51
43366076,51
43366077,51
43366079,3
43366080,51
43366081,51
43366082,52
43366083,51
43366084,51
43366085,51
43366086,51
43366087,51
43366089,51
43366090,3
43366091,51
43366092,52
43366094,51
43366095,51
43366096,1
43366097,51
43366098,51
43366099,51
43366100,51
43366101,51
43366102,51
43366103,51
43366104,51
43366105,51
43366106,51
43366110,51
43366111,51
43366112,52
43366113,51
43366114,51
43366115,51
43366116,51
43366117,51
43366118,51
43366119,51
43366120,51
43366121,51
43366122,51
43366123,51
43366125,51
43366127,51
43366128,51
43366129,51
43366132,51
43366133,51
43366134,51
43366135,51
43366136,51
43366138,51
43366139,51
43366140,52
43366141,52
43366143,51
43366144,51
43366145,51
43366146,51
43366147,51
43366151,51
43366152,51
43366154,51
43366155,51
43366156,51
43366159,51
43366161,51
43366162,51
43366163,51
43366164,51
43366165,51
43366168,3
43366169,51
43366170,52
43366175,51
43366178,51
43366179,51
43366180,51
43366181,3
43366182,3
43366183,1
43366184,51
43366185,51
43366186,3
43366187,51
43366189,1
43366191,51
43366192,3
43366193,51
43366194,51
43366196,51
43366198,51
43366199,51
43366200,51
43366201,51
43366203,51
43366204,51
43366205,51
43366206,51
43366207,3
43366208,51
43366209,51
43366210,51
43366211,51
43366212,51
43366213,51
43366214,51
43366216,51
43366217,51
43366218,51
43366219,3
43366220,51
43366222,51
43366223,51
43366224,51
43366225,51
43366226,51
43366227,51
43366228,51
43366229,51
43366230,51
43366232,51
43366233,51
43366234,3
43366235,1
43366236,51
43366237,51
43366238,51
43366239,51
43366242,51
43366244,3
43366245,3
43366246,3
43366247,51
43366248,51
43366249,51
43366251,51
43366253,51
43366254,51
43366256,51
43366257,51
43366258,51
43366261,51
43366262,51
43366263,51
43366264,3
43366265,51
43366267,51
43366268,51
43366269,51
43366274,51
43366275,51
43366276,51
43366277,51
43366278,51
43366279,51
43366280,51
43366281,51
43366282,51
43366283,51
43366284,51
43366285,51
43366287,51
43366288,51
43366289,51
43366290,51
43366291,51
43366292,51
43366293,51
43366294,51
43366295,51
43366296,51
43366298,51
43366300,51
43366301,51
43366302,51
43366305,51
43366306,51
43366307,51
43366308,51
43366309,51
43366310,1
43366312,51
43366313,51
43366314,51
43366315,51
43366316,51
43366317,51
43366318,51
43366319,51
43366320,51
43366321,51
43366323,51
43366324,51
43366325,51
43366327,51
43366328,51
43366329,51
43366330,51
43366332,51
43366333,51
43366334,51
43366335,51
43366336,51
43366340,51
43366341,51
43366342,51
43366343,51
43366344,51
43366347,51
43366348,51
43366350,51
43366351,51
43366353,51
43366354,51
43366355,51
43366356,51
43366357,51
43366359,51
43366365,51
43366366,51
43366367,51
43366368,51
43366369,51
43366376,51
43366377,51
43366378,51
43366379,51
43366380,51
43366381,3
43366382,51
43366383,51
43366385,51
43366386,51
43366387,51
43366389,5
43366392,1
43366393,3
43366394,51
43366395,51
43366396,51
43366400,51
43366401,51
43366405,51
43366407,51
43366410,51
43366411,51
43366412,51
43366413,51
43366417,51
43366418,51
43366419,51
43366420,51
43366421,51
43366426,51
43366427,2
43366428,51
43366429,51
43366430,51
43366432,4
43366433,51
43366434,51
43366435,51
43366436,3
43366437,51
43366438,51
43366440,51
43366442,51
43366443,51
43366444,51
43366445,51
43366446,51
43366447,51
43366448,51
43366449,51
43366450,51
43366452,51
43366453,51
43366454,51
43366455,51
43366456,51
43366457,51
43366458,51
43366460,51
43366462,51
43366463,51
43366464,51
43366465,51
43366466,51
43366468,51
43366469,51
43366470,51
43366471,51
43366472,51
43366473,51
43366474,51
43366475,51
43366476,51
43366479,51
43366480,51
43366481,51
43366482,51
43366483,51
43366486,51
43366487,51
43366488,51
43366489,51
43366490,51
43366491,51
43366492,51
43366493,51
43366494,51
43366495,51
43366496,51
43366497,51
43366499,51
43366500,51
43366501,51
43366502,51
43366503,51
43366504,51
43366508,51
43366509,51
43366510,51
43366511,51
43366512,51
43366513,3
43366514,51
43366515,51
43366516,51
43366517,51
43366518,51
43366519,51
43366520,51
43366521,51
43366522,51
43366523,51
43366524,51
43366525,51
43366526,3
43366527,51
43366528,51
43366529,51
43366530,51
43366531,51
43366533,51
43366535,51
43366537,51
43366538,51
43366539,51
43366540,51
43366541,51
43366542,51
43366544,51
43366545,51
43366546,51
43366547,51
43366548,51
43366550,51
43366551,51
43366552,51
43366553,51
43366554,51
43366555,51
43366557,51
43366559,3
43366560,51
43366561,51
43366562,51
43366563,51
43366564,51
43366565,51
43366568,51
43366572,3
43366573,51
43366574,1
43366575,51
43366576,51
43366577,51
43366578,51
43366579,51
43366582,51
43366584,3
43366585,1
43366586,51
43366587,51
43366589,51
43366590,51
43366594,3
43366595,51
43366596,51
43366598,3
43366599,51
43366600,51
43366601,51
43366602,1
43366603,51
43366604,51
43366606,51
43366607,51
43366608,3
43366609,51
43366610,51
43366611,51
43366613,51
43366614,3
43366615,3
43366616,51
43366617,51
43366618,51
43366620,51
43366621,51
43366623,51
43366624,51
43366625,51
43366628,51
43366629,51
43366630,51
43366631,3
43366632,51
43366633,51
43366634,51
43366635,51
43366636,51
43366637,51
43366638,51
43366639,51
43366640,51
43366641,51
43366642,51
43366643,51
43366645,51
43366646,51
43366647,51
43366648,51
43366649,51
43366650,51
43366651,51
43366652,51
43366653,51
43366654,51
43366655,3
43366656,51
43366657,51
43366659,51
43366660,51
43366661,51
43366662,51
43366663,51
43366664,51
43366665,51
43366666,51
43366667,3
43366668,3
43366669,51
43366670,51
43366671,51
43366672,51
43366674,3
43366675,51
43366676,51
43366677,51
43366678,51
43366679,51
43366680,3
43366681,51
43366682,51
43366683,51
43366684,51
43366685,51
43366686,51
43366687,51
43366688,51
43366689,51
43366690,51
43366693,51
43366694,51
43366695,51
43366696,51
43366697,51
43366700,3
43366701,51
43366704,51
43366705,51
43366706,3
43366707,51
43366708,51
43366709,51
43366711,51
43366712,51
43366714,51
43366715,51
43366718,51
43366719,51
43366720,51
43366722,51
43366723,51
43366724,51
43366725,51
43366726,3
43366727,51
43366728,51
43366729,52
43366730,51
43366731,51
43366732,51
43366734,51
43366735,51
43366737,51
43366738,51
43366741,51
43366742,1
43366744,51
43366747,51
43366748,51
43366749,51
43366750,51
43366751,51
43366752,3
43366754,51
43366755,51
43366756,51
43366757,51
43366758,51
43366759,51
43366760,51
43366761,51
43366763,51
43366764,51
43366765,51
43366767,51
43366768,51
43366769,51
43366770,51
43366771,51
43366772,51
43366773,51
43366774,3
43366776,51
43366778,51
43366779,51
43366780,51
43366781,51
43366783,51
43366786,51
43366787,51
43366788,51
43366789,51
43366791,51
43366792,51
43366793,51
43366794,51
43366796,1
43366798,3
43366799,51
43366800,52
43366801,51
43366803,51
43366804,51
43366805,1
43366807,51
43366808,51
43366809,51
43366810,51
43366812,51
43366813,51
43366815,51
43366816,51
43366817,51
43366818,51
43366819,52
43366820,51
43366821,51
43366822,51
43366823,51
43366824,51
43366825,51
43366826,51
43366827,51
43366828,51
43366829,51
43366830,51
43366831,51
43366833,51
43366834,3
43366835,51
43366836,51
43366840,51
43366842,51
43366843,51
43366846,51
43366848,51
43366849,51
43366850,51
43366851,51
43366852,51
43366853,51
43366855,52
43366856,51
43366857,51
43366858,51
43366859,51
43366860,51
43366861,51
43366862,51
43366863,51
43366864,51
43366867,51
43366868,51
43366869,51
43366870,51
43366872,51
43366873,51
43366877,3
43366878,51
43366879,51
43366880,51
43366882,51
43366883,51
43366884,51
43366886,51
43366888,51
43366890,51
43366891,51
43366892,51
43366894,51
43366895,51
43366896,51
43366897,51
43366899,51
43366900,51
43366901,51
43366903,51
43366904,51
43366907,51
43366908,51
43366909,51
43366910,51
43366913,51
43366914,51
43366915,51
43366916,51
43366918,51
43366920,51
43366921,51
43366922,51
43366923,51
43366924,51
43366929,51
43366934,51
43366935,51
43366936,51
43366937,7
43366939,51
43366940,51
43366941,51
43366955,51
43366960,51
43366964,51
43366966,51
43366968,51
43366976,51
43366989,51
43366991,51
43366992,51
43366994,51
43366996,51
43367000,51
43367001,51
43367002,51
43367004,51
43367005,1
43367006,51
43367009,51
43367010,51
43367011,51
43367012,51
43367014,51
43367015,3
43367016,3
43367018,51
43367019,51
43367021,51
43367022,3
43367024,3
43367025,51
43367026,51
43367028,51
43367029,51
43367030,3
43367031,1
43367032,51
43367033,1
43367034,51
43367035,51
43367036,51
43367038,51
43367039,3
43367040,51
43367041,51
43367042,1
43367043,51
43367044,51
43367045,51
43367047,51
43367048,51
43367049,51
43367051,51
43367053,3
43367054,51
43367055,1
43367056,3
43367058,51
43367060,51
43367061,51
43367062,51
43367063,51
43367064,51
43367065,51
43367069,3
43367075,51
43367077,51
43367079,51
43367081,1
43367082,51
43367083,51
43367084,51
43367086,3
43367087,51
43367088,51
43367090,3
43367091,51
43367092,3
43367093,51
43367094,51
43367095,3
43367097,3
43367098,51
43367099,51
43367101,51
43367102,51
43367103,51
43367104,51
43367107,51
43367108,51
43367109,51
43367110,51
43367111,51
43367112,51
43367113,51
43367115,51
43367117,51
43367118,51
43367120,3
43367121,3
43367123,51
43367124,3
43367125,51
43367133,9
43367134,51
43367135,51
43367136,3
43367138,51
43367140,51
43367141,51
43367143,51
43367145,51
43367148,51
43367151,3
43367154,51
43367160,3
43367163,51
43367165,51
43367166,51
43367172,51
43367174,51
43367178,51
43367181,51
43367182,51
43367184,51
43367186,3
43367187,3
43367188,51
43367189,51
43367191,51
43367194,51
43367195,51
43367196,51
43367199,1
43367201,51
43367203,3
43367204,51
43367205,51
43367207,51
43367212,51
43367213,51
43367214,51
43367215,51
43367218,51
43367219,51
43367221,51
43367225,51
43367226,51
43367227,51
43367228,51
43367230,51
43367231,51
43367232,51
43367233,51
43367234,51
43367238,51
43367240,51
43367242,51
43367245,51
43367248,51
43367250,3
43367251,3
43367252,51
43367253,51
43367266,51
43367270,51
43367271,51
43367274,51
43367277,51
43367278,51
43367279,51
43367280,3
43367281,3
43367286,51
43367295,51
43367298,51
43367299,51
43367303,51
43367305,1
43367309,51
43367310,51
43367313,51
43367314,51
43367315,51
43367316,51
43367317,51
43367318,51
43367319,51
43367320,51
43367321,51
43367322,51
43367323,51
43367324,51
43367327,51
43367332,51
43367334,51
43367337,51
43367338,51
43367340,51
43367342,51
43367343,51
43367344,51
43367345,51
43367346,51
43367347,51
43367348,51
43367350,51
43367351,51
43367355,3
43367356,51
43367357,1
43367361,52
43367362,51
43367363,51
43367364,51
43367365,51
43367366,51
43367367,51
43367368,3
43367370,51
43367371,51
43367372,51
43367374,51
43367377,51
43367378,3
43367379,51
43367380,51
43367382,51
43367383,51
43367384,51
43367385,51
43367387,51
43367388,51
43367389,51
43367390,51
43367391,51
43367393,51
43367394,51
43367395,51
43367396,51
43367398,51
43367399,51
43367400,51
43367401,51
43367402,51
43367403,51
43367406,3
43367407,51
43367408,51
43367409,51
43367412,51
43367414,51
43367415,51
43367417,51
43367418,51
43367422,51
43367423,51
43367424,51
43367425,51
43367426,51
43367428,51
43367429,51
43367430,51
43367432,51
43367434,51
43367436,51
43367437,51
43367439,51
43367442,51
43367443,51
43367444,51
43367447,51
43367448,5
43367449,3
43367450,51
43367451,51
43367452,51
43367453,51
43367456,51
43367457,51
43367459,51
43367460,51
43367462,51
43367463,51
43367464,51
43367466,53
43367468,51
43367469,3
43367470,51
43367471,51
43367473,51
43367474,51
43367475,3
43367478,51
43367479,51
43367480,51
43367481,51
43367482,51
43367483,51
43367484,51
43367485,51
43367486,51
43367487,51
43367488,3
43367490,1
43367491,51
43367494,51
43367495,51
43367496,51
43367498,51
43367501,51
43367504,51
43367505,1
43367506,51
43367507,51
43367508,51
43367509,51
43367510,51
43367511,51
43367512,51
43367513,3
43367514,51
43367515,51
43367516,51
43367517,51
43367518,1
43367519,51
43367520,51
43367522,51
43367525,51
43367527,51
43367528,51
43367530,51
43367531,51
43367532,51
43367534,51
43367535,3
43367536,51
43367537,51
43367538,51
43367539,51
43367545,51
43367546,51
43367547,51
43367548,51
43367550,51
43367553,51
43367554,51
43367555,51
43367557,51
43367558,51
43367560,51
43367561,51
43367562,51
43367563,51
43367566,51
43367567,6
43367568,51
43367569,51
43367570,51
43367572,51
43367573,51
43367574,51
43367576,51
43367577,51
43367578,51
43367579,51
43367582,51
43367584,51
43367585,51
43367586,51
43367591,51
43367592,51
43367593,51
43367594,51
43367595,51
43367597,51
43367598,51
43367600,51
43367602,3
43367603,51
43367604,51
43367606,51
43367607,51
43367609,51
43367610,51
43367612,51
43367614,51
43367615,51
43367616,51
43367617,51
43367618,51
43367622,51
43367625,51
43367626,51
43367627,51
43367632,51
43367636,51
43367637,51
43367638,51
43367639,51
43367641,51
43367642,51
43367643,51
43367644,51
43367646,51
43367647,51
43367648,51
43367651,51
43367652,51
43367653,51
43367656,51
43367657,51
43367659,52
43367661,51
43367662,51
43367663,52
43367664,1
43367666,51
43367668,51
43367669,51
43367672,51
43367673,51
43367674,51
43367675,51
43367677,51
43367678,51
43367679,51
43367680,51
43367681,51
43367683,51
43367685,51
43367690,51
43367692,51
43367693,51
43367694,51
43367696,51
43367697,51
43367698,51
43367700,53
43367701,51
43367702,51
43367704,51
43367705,51
43367707,51
43367708,51
43367709,51
43367714,51
43367715,51
43367718,51
43367720,51
43367722,51
43367723,51
43367724,51
43367726,51
43367729,51
43367730,51
43367731,51
43367732,51
43367733,51
43367735,51
43367736,51
43367738,51
43367741,51
43367744,51
43367745,51
43367746,51
43367747,51
43367748,51
43367749,51
43367752,51
43367753,51
43367754,51
43367755,51
43367758,51
43367759,51
43367760,51
43367761,51
43367762,51
43367763,51
43367768,3
43367769,51
43367771,51
43367773,51
43367774,51
43367775,51
43367779,51
43367780,51
43367781,51
43367782,51
43367787,51
43367788,51
43367791,51
43367792,51
43367793,51
43367794,3
43367795,51
43367796,51
43367797,51
43367798,51
43367799,51
43367800,51
43367801,51
43367802,51
43367804,51
43367807,51
43367808,51
43367809,51
43367811,3
43367812,51
43367813,51
43367815,51
43367818,51
43367821,51
43367822,51
43367823,51
43367824,51
43367825,51
43367826,52
43367827,51
43367828,51
43367829,51
43367830,51
43367831,51
43367832,51
43367833,51
43367834,51
43367835,51
43367836,51
43367837,51
43367838,52
43367840,1
43367841,51
43367844,51
43367845,51
43367846,51
43367847,51
43367848,51
43367849,51
43367851,51
43367853,51
43367854,51
43367855,51
43367858,51
43367859,51
43367860,52
43367861,51
43367862,51
43367867,51
43367868,51
43367870,51
43367871,51
43367875,51
43367876,51
43367878,51
43367879,1
43367880,1
43367881,52
43367883,51
43367887,51
43367888,51
43367889,51
43367890,51
43367891,51
43367892,51
43367893,51
43367894,51
43367895,51
43367896,3
43367898,51
43367899,51
43367900,51
43367901,51
43367904,51
43367905,51
43367907,51
43367908,51
43367912,52
43367913,51
43367914,51
43367917,51
43367918,51
43367919,51
43367920,51
43367921,51
43367922,51
43367924,51
43367926,51
43367927,51
43367928,51
43367929,51
43367932,51
43367933,51
43367934,51
43367937,51
43367938,51
43367940,51
43367941,51
43367942,51
43367943,51
43367944,51
43367946,51
43367948,51
43367949,51
43367951,51
43367952,51
43367953,51
43367957,9
43367959,51
43367962,51
43367964,51
43367965,51
43367966,51
43367967,51
43367968,51
43367970,3
43367971,3
43367972,51
43367974,51
43367975,51
43367976,51
43367978,51
43367979,51
43367980,51
43367981,51
43367982,51
43367985,51
43367987,51
43367988,51
43367989,51
43367990,51
43367993,51
43367994,7
43367995,51
43367996,51
43367997,51
43367998,51
43367999,51
43368002,51
43368004,51
43368005,51
43368006,51
43368007,51
43368008,51
43368009,51
43368010,51
43368011,1
43368012,51
43368013,51
43368014,51
43368015,51
43368016,51
43368017,51
43368018,51
43368020,51
43368022,51
43368023,51
43368024,51
43368025,51
43368026,51
43368027,51
43368029,51
43368030,51
43368032,51
43368033,51
43368037,51
43368038,51
43368039,51
43368041,51
43368047,51
43368048,51
43368050,51
43368051,1
43368052,51
43368055,51
43368056,51
43368059,51
43368060,51
43368061,51
43368062,51
43368063,51
43368064,51
43368067,51
43368069,51
43368072,51
43368073,3
43368076,51
43368077,51
43368081,1
43368082,51
43368083,51
43368087,51
43368088,51
43368089,51
43368092,51
43368093,51
43368094,51
43368095,51
43368096,51
43368097,51
43368099,51
43368100,51
43368102,51
43368104,51
43368105,51
43368106,51
43368107,51
43368108,5
43368109,5
43368111,51
43368112,51
43368113,51
43368114,51
43368115,51
43368116,51
43368119,51
43368122,51
43368127,51
43368128,51
43368129,51
43368130,51
43368131,51
43368132,51
43368133,51
43368135,51
43368136,51
43368137,51
43368139,51
43368142,51
43368143,52
43368145,1
43368146,1
43368147,51
43368148,51
43368149,51
43368151,51
43368152,51
43368153,53
43368154,1
43368155,51
43368156,3
43368157,51
43368158,51
43368159,51
43368161,51
43368162,51
43368163,51
43368164,51
43368166,51
43368167,51
43368168,51
43368169,51
43368170,51
43368171,51
43368173,51
43368176,51
43368177,51
43368179,51
43368183,51
43368184,51
43368185,51
43368187,51
43368188,51
43368189,51
43368192,51
43368194,51
43368196,51
43368197,51
43368198,51
43368199,51
43368200,51
43368201,51
43368202,51
43368204,51
43368205,52
43368206,51
43368207,51
43368208,51
43368209,51
43368211,51
43368213,51
43368214,51
43368215,51
43368216,51
43368217,51
43368219,51
43368220,51
43368223,3
43368224,51
43368225,3
43368226,51
43368227,51
43368228,51
43368229,51
43368230,3
43368231,51
43368232,51
43368233,51
43368234,51
43368235,53
43368236,51
43368237,51
43368238,51
43368239,51
43368240,51
43368241,51
43368242,51
43368243,51
43368244,51
43368245,52
43368246,51
43368248,51
43368249,51
43368250,51
43368251,3
43368252,51
43368253,51
43368254,51
43368255,51
43368256,51
43368257,51
43368258,51
43368259,51
43368260,51
43368261,51
43368262,51
43368263,51
43368264,51
43368265,51
43368266,51
43368267,51
43368268,51
43368269,51
43368270,53
43368271,51
43368274,53
43368276,51
43368277,51
43368278,51
43368279,51
43368280,3
43368281,51
43368282,51
43368283,3
43368284,51
43368285,51
43368286,51
43368287,3
43368288,51
43368289,51
43368290,51
43368291,51
43368292,51
43368293,51
43368294,51
43368295,51
43368296,51
43368297,51
43368298,51
43368299,51
43368300,51
43368301,5
43368302,51
43368303,51
43368304,51
43368305,51
43368306,1
43368307,51
43368308,51
43368309,51
43368310,51
43368311,51
43368312,51
43368313,51
43368314,51
43368315,51
43368316,51
43368317,51
43368318,51
43368319,51
43368320,51
43368321,51
43368322,51
43368323,51
43368324,51
