data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_num,sex_code,race_id,ethnicity_id,resident_code,age_range_low_num,weapon_id
2021,43406727,140910988,1,7/30/2021,1,N,13C,48,M,10,50,R,48,51
2021,43406753,140911025,1,7/30/2021,1,N,240,18,M,20,50,R,18,51
2021,43406898,140911319,1,7/30/2021,1,N,13B,50,M,20,50,R,50,51
2021,43407366,140912735,1,7/30/2021,1,N,35B,33,M,10,50,R,33,51
2021,43407373,140912748,1,7/30/2021,1,N,35A,43,F,10,50,R,43,51
2021,43407437,140912939,1,7/30/2021,1,N,13C,26,M,10,50,U,26,51
2021,43407487,140913058,1,7/30/2021,1,N,13B,43,M,20,50,R,43,51
2021,43407569,140913307,1,7/30/2021,1,N,290,37,M,10,50,U,37,51
2021,43407625,140913491,1,7/30/2021,1,N,13B,21,F,10,50,R,21,51
2021,43407693,140913673,1,7/30/2021,1,N,35A,65,M,10,50,R,65,51
2021,43407817,140914047,1,7/30/2021,1,N,13A,55,M,20,50,R,55,51
2021,43409265,140918003,1,7/30/2021,1,N,13B,43,M,10,50,U,43,51
2021,43409272,140918013,1,7/30/2021,3,N,13A,50,F,10,50,R,50,51
2021,43410602,140923289,1,7/30/2021,1,N,13B,28,F,20,50,U,28,51
2021,43410614,140923328,1,7/30/2021,1,N,13A,27,M,10,50,R,27,51
2021,43410695,140923673,1,7/30/2021,1,N,35B,38,M,10,50,U,38,51
2021,43410696,140923674,1,7/30/2021,1,N,35A,25,M,10,50,U,25,51
2021,43410840,140924203,1,7/30/2021,1,N,35A,66,F,10,50,U,66,51
2021,43411019,140924990,1,7/30/2021,1,N,13B,44,M,10,50,R,44,51
2021,43411186,140925613,1,7/30/2021,1,N,290,20,F,10,50,R,20,51
2021,43411229,140925741,1,7/30/2021,1,N,200,34,M,10,50,U,34,51
2021,43411303,140926011,1,7/30/2021,1,N,13B,37,M,10,50,U,37,51
2021,43411362,140926231,1,7/30/2021,2,N,35A,42,M,10,50,R,42,51
2021,43411363,140926231,2,7/30/2021,2,N,35A,53,F,10,50,R,53,51
2021,43411579,140926707,1,7/30/2021,2,N,35A,53,M,10,10,N,53,51
2021,43411581,140926710,1,7/30/2021,2,N,13B,41,M,10,20,N,41,51
2021,43411775,140927384,1,7/30/2021,1,N,35A,26,M,10,50,R,26,51
2021,43412366,140929318,1,7/30/2021,3,N,90Z,27,F,10,50,U,27,51
2021,43412475,140929679,1,7/30/2021,1,N,240,34,M,10,50,U,34,51
2021,43412669,140930404,1,7/30/2021,1,N,35A,32,M,10,50,U,32,51
2021,43416651,140943525,1,7/30/2021,1,N,35A,44,M,10,50,U,44,51
2021,43417583,140945915,1,7/30/2021,1,N,90Z,67,M,10,50,U,67,51
2021,43430778,141003072,1,7/30/2021,2,N,23C,24,M,10,50,U,24,51
2021,43433101,141011219,1,7/30/2021,1,N,35B,22,M,10,50,R,22,51
2021,43433239,141011566,1,7/30/2021,3,C,23C,66,M,20,50,U,66,51
2021,43433240,141011567,1,7/30/2021,3,C,23D,66,M,20,50,U,66,51
2021,43433250,141011586,1,7/30/2021,1,N,290,27,M,20,50,U,27,51
2021,43445083,141051928,1,7/30/2021,1,N,13B,60,M,10,50,U,60,51
2021,43445544,141053266,1,7/30/2021,1,N,13B,24,M,20,50,R,24,51
2021,43445545,141053267,1,7/30/2021,1,N,290,28,M,20,50,R,28,51
2021,43445561,141053318,1,7/30/2021,1,N,280,39,M,10,50,U,39,51
2021,43449112,141065140,1,7/30/2021,1,N,13B,26,F,10,50,U,26,51
2021,43450258,141069512,1,7/30/2021,2,N,35A,34,M,20,50,R,34,51
2021,43501084,141280486,1,7/30/2021,1,N,23C,32,M,20,50,R,32,51
2021,43507829,141299194,1,7/30/2021,1,N,35A,44,M,10,50,R,44,51
2021,43507830,141299195,1,7/30/2021,1,N,35A,34,M,10,50,R,34,51
2021,43507831,141299196,1,7/30/2021,1,N,35A,30,M,10,50,R,30,51
2021,43507988,141299640,1,7/30/2021,1,N,520,25,M,10,50,U,25,51
2021,43508026,141299783,1,7/30/2021,1,N,35A,39,M,20,50,U,39,51
2021,43508102,141300040,1,7/30/2021,1,N,35A,27,M,10,50,R,27,51
2021,43508103,141300042,1,7/30/2021,1,N,35A,42,M,10,50,U,42,51
2021,43526453,141364168,1,7/30/2021,1,N,35A,38,M,10,50,R,38,51
2021,43556277,141468833,1,7/30/2021,1,N,35A,62,F,20,50,R,62,51
2021,43588319,141581571,1,7/30/2021,1,N,23F,35,M,10,50,R,35,51
2021,43588644,141582605,1,7/30/2021,1,N,520,34,M,10,50,R,34,51
2021,43600679,141619648,1,7/30/2021,2,N,35A,34,M,10,50,R,34,51
2021,43643204,141752399,1,7/30/2021,2,N,13B,43,F,98,50,R,43,51
2021,43643218,141752417,1,7/30/2021,1,N,280,30,M,40,50,R,30,51
2021,43651422,141778625,1,7/30/2021,1,N,13B,20,F,10,50,R,20,51
2021,43679504,141893540,1,7/30/2021,1,N,520,17,M,20,50,U,17,51
2021,43695736,141950446,1,7/30/2021,1,N,520,26,M,10,50,U,26,51
2021,43767549,142226953,1,7/30/2021,2,N,240,31,M,10,20,N,31,51
2021,43794307,142308992,1,7/30/2021,1,N,90Z,44,M,20,50,U,44,51
2021,43815475,142405628,1,7/30/2021,2,N,13B,58,M,10,50,R,58,51
2021,43819798,142420648,1,7/30/2021,1,N,13A,78,M,10,50,U,78,51
2021,43824748,142439034,1,7/30/2021,1,N,13B,22,F,10,50,R,22,51
2021,43959687,142883961,1,7/30/2021,1,N,35A,57,M,10,50,U,57,51
2021,44046534,143213217,1,7/30/2021,1,N,35A,34,F,10,50,R,34,51
2021,44046535,143213217,2,7/30/2021,1,N,35A,42,F,10,50,R,42,51
2021,44055129,143251912,1,7/30/2021,1,N,23C,33,F,10,50,R,33,51
2021,44276365,144030043,1,7/30/2021,3,C,90Z,29,M,10,50,U,29,51
2021,44541325,145052071,1,7/30/2021,1,N,35A,28,M,10,50,R,28,51
2021,44541326,145052071,2,7/30/2021,1,N,35A,25,M,10,50,R,25,51
2021,44541327,145052071,3,7/30/2021,1,N,35B,26,F,10,50,R,26,51
2021,44563062,145134798,1,7/30/2021,1,N,35A,32,M,10,50,R,32,51
2021,44626917,145351166,1,7/30/2021,1,N,13B,28,F,10,50,R,28,51
2021,44901400,146393300,1,7/30/2021,1,N,13C,22,M,10,50,U,22,51
2021,45036646,146933464,1,7/30/2021,1,N,520,16,M,10,50,U,16,51
2021,45036647,146933464,2,7/30/2021,1,N,90Z,16,M,10,50,U,16,51
2021,45173613,147447019,1,7/30/2021,3,N,520,48,M,10,50,U,48,51
2021,45173614,147447019,2,7/30/2021,1,N,520,40,F,10,50,U,40,51
2021,45561964,148852173,1,7/30/2021,1,N,13B,24,F,10,50,R,24,51
2021,45715062,149460221,1,7/30/2021,1,N,35A,35,F,10,50,U,35,51
2021,43335949,140638227,1,7/31/2021,2,N,35A,27,M,10,50,R,27,51
2021,43336095,140638789,1,7/31/2021,2,N,35A,27,M,10,50,R,27,51
2021,43336117,140638843,1,7/31/2021,1,N,13A,34,M,10,50,R,34,51
2021,43336140,140638904,1,7/31/2021,1,N,13A,38,M,10,50,R,38,51
2021,43336260,140639512,1,7/31/2021,1,N,520,50,M,10,50,R,50,51
2021,43355139,140696559,1,7/31/2021,2,N,35A,37,M,10,50,R,37,51
2021,43388192,140841982,1,7/31/2021,1,N,90Z,32,M,20,50,R,32,51
2021,43391601,140855811,1,7/31/2021,2,N,35A,22,M,10,50,U,22,51
2021,43391812,140856626,1,7/31/2021,1,N,13B,39,M,10,50,U,39,51
2021,43391947,140857088,1,7/31/2021,1,N,35A,30,F,10,50,R,30,51
2021,43391948,140857089,1,7/31/2021,1,N,13B,57,M,10,50,R,57,51
2021,43391954,140857096,1,7/31/2021,1,N,13B,23,F,10,50,R,23,51
2021,43391955,140857098,1,7/31/2021,2,N,13B,62,M,98,50,R,62,51
2021,43392274,140857917,1,7/31/2021,1,N,23F,43,M,98,50,R,43,51
2021,43392282,140857954,1,7/31/2021,1,N,13B,30,M,20,50,R,30,51
2021,43392559,140858830,1,7/31/2021,1,N,13B,38,M,10,50,R,38,51
2021,43392560,140858832,1,7/31/2021,1,N,35A,52,M,10,50,R,52,51
2021,43407202,140912185,1,7/31/2021,1,N,35A,27,M,20,50,R,27,51
2021,43407205,140912188,1,7/31/2021,2,N,35A,38,M,20,50,R,38,51
2021,43407439,140912941,1,7/31/2021,1,N,35B,29,M,10,50,R,29,51
2021,43407560,140913276,1,7/31/2021,1,N,13B,24,M,10,50,R,24,51
2021,43407616,140913478,1,7/31/2021,3,C,13B,23,M,10,50,R,23,51
2021,43407617,140913479,1,7/31/2021,1,N,290,28,M,10,50,R,28,51
2021,43407626,140913493,1,7/31/2021,1,N,13B,20,F,10,50,R,20,51
2021,43407627,140913494,1,7/31/2021,1,N,13B,29,M,10,50,U,29,51
2021,43409253,140917980,1,7/31/2021,1,N,120,44,M,20,50,R,44,51
2021,43409255,140917982,1,7/31/2021,1,N,120,44,M,20,50,R,44,51
2021,43409256,140917983,1,7/31/2021,1,N,120,44,M,20,50,R,44,51
2021,43409266,140918004,1,7/31/2021,1,N,13B,38,M,10,50,U,38,51
2021,43410622,140923380,1,7/31/2021,1,N,13A,24,M,10,50,R,24,51
2021,43410672,140923629,1,7/31/2021,1,N,35A,39,F,10,50,U,39,51
2021,43410673,140923630,1,7/31/2021,1,N,13B,23,M,10,50,R,23,51
2021,43410680,140923651,1,7/31/2021,3,N,26F,26,M,10,50,R,26,51
2021,43410698,140923681,1,7/31/2021,2,N,35A,53,M,20,50,U,53,51
2021,43410699,140923681,2,7/31/2021,1,N,90D,19,F,20,50,U,19,51
2021,43411012,140924964,1,7/31/2021,1,N,13B,31,F,10,50,R,31,51
2021,43411020,140924993,1,7/31/2021,1,N,13B,38,M,10,50,U,38,51
2021,43411220,140925721,1,7/31/2021,1,N,520,27,M,10,50,U,27,51
2021,43412236,140928947,1,7/31/2021,1,N,120,24,F,10,50,R,24,51
2021,43412237,140928947,2,7/31/2021,1,N,120,23,M,10,50,U,23,51
2021,43412246,140928960,1,7/31/2021,1,N,13A,39,M,20,50,R,39,51
2021,43412307,140929162,1,7/31/2021,1,N,120,30,M,10,50,R,30,51
2021,43413209,140932052,1,7/31/2021,1,N,35A,41,M,10,50,U,41,51
2021,43413993,140934052,1,7/31/2021,2,N,35A,35,M,10,50,R,35,51
2021,43415367,140938280,1,7/31/2021,1,N,13B,16,M,10,50,R,16,51
2021,43417115,140944746,1,7/31/2021,2,N,35A,40,M,20,50,R,40,51
2021,43417163,140944926,1,7/31/2021,1,N,13B,34,M,10,50,R,34,51
2021,43417164,140944927,1,7/31/2021,1,N,13B,47,F,10,50,U,47,51
2021,43418556,140949380,1,7/31/2021,1,N,35A,45,M,10,50,U,45,51
2021,43430779,141003073,1,7/31/2021,1,N,23C,22,M,10,50,U,22,51
2021,43431225,141004135,1,7/31/2021,1,N,35A,29,M,10,50,R,29,51
2021,43431282,141004235,1,7/31/2021,1,N,23C,54,F,10,50,R,54,51
2021,43431316,141004317,1,7/31/2021,1,N,13B,23,M,10,50,U,23,51
2021,43431317,141004319,1,7/31/2021,1,N,13B,24,F,10,50,U,24,51
2021,43431318,141004321,1,7/31/2021,1,N,35A,52,M,40,50,R,52,51
2021,43431715,141005449,1,7/31/2021,1,N,35A,45,M,10,50,R,45,51
2021,43432548,141008881,1,7/31/2021,1,N,35A,29,M,10,50,R,29,51
2021,43432549,141008885,1,7/31/2021,1,N,520,30,M,20,50,R,30,51
2021,43432612,141009142,1,7/31/2021,1,N,13B,29,M,10,50,R,29,51
2021,43433251,141011588,1,7/31/2021,1,N,90Z,52,M,20,50,U,52,51
2021,43433253,141011591,1,7/31/2021,1,N,13C,37,M,20,50,U,37,51
2021,43433616,141012363,1,7/31/2021,1,N,13B,49,M,10,50,U,49,51
2021,43433653,141012422,1,7/31/2021,1,N,35A,26,M,10,50,U,26,51
2021,43508001,141299682,1,7/31/2021,1,N,26F,43,F,10,50,U,43,51
2021,43508002,141299682,2,7/31/2021,1,N,26F,42,M,20,50,U,42,51
2021,43519360,141344272,1,7/31/2021,1,N,280,33,F,10,50,R,33,51
2021,43526157,141363328,1,7/31/2021,1,N,35A,27,M,10,50,U,27,51
2021,43526239,141363592,1,7/31/2021,1,N,35A,41,M,10,50,U,41,51
2021,43544967,141420845,1,7/31/2021,1,N,23F,43,M,10,50,U,43,51
2021,43545212,141421542,1,7/31/2021,1,N,280,26,F,10,50,U,26,51
2021,43556496,141469520,1,7/31/2021,1,N,35A,39,M,10,50,R,39,51
2021,43556641,141469921,1,7/31/2021,1,N,520,36,M,10,50,U,36,51
2021,43556643,141469923,1,7/31/2021,1,N,35A,41,M,10,50,R,41,51
2021,43556644,141469923,2,7/31/2021,1,N,90J,60,M,10,50,U,60,51
2021,43588493,141582157,1,7/31/2021,1,N,13B,42,M,40,50,R,42,51
2021,43588520,141582308,1,7/31/2021,1,N,35A,37,M,10,50,R,37,51
2021,43588521,141582308,2,7/31/2021,1,N,35A,37,M,10,50,R,37,51
2021,43600416,141618501,1,7/31/2021,1,N,35A,27,F,10,50,U,27,51
2021,43631314,141714526,1,7/31/2021,1,N,13A,29,M,10,50,U,29,51
2021,43632412,141717679,1,7/31/2021,1,N,13B,34,F,10,50,R,34,51
2021,43651423,141778626,1,7/31/2021,1,N,35A,39,F,10,50,R,39,51
2021,43651424,141778627,1,7/31/2021,1,N,35A,32,M,10,50,R,32,51
2021,43658804,141809774,1,7/31/2021,1,N,13B,19,F,10,50,U,19,51
2021,43715802,142030495,1,7/31/2021,1,N,13A,17,M,10,50,R,17,51
2021,43821492,142427412,1,7/31/2021,1,N,520,28,M,10,50,R,28,51
2021,43822621,142430991,1,7/31/2021,1,N,240,48,F,10,50,R,48,51
2021,43824750,142439036,1,7/31/2021,1,N,13B,34,M,10,50,R,34,51
2021,43927418,142759938,1,7/31/2021,1,N,35A,48,F,10,50,R,48,51
2021,43949046,142844224,1,7/31/2021,1,N,13B,43,M,10,50,R,43,51
2021,44045968,143211691,1,7/31/2021,3,C,90Z,32,M,10,50,U,32,51
2021,44051496,143238273,1,7/31/2021,1,N,13B,46,M,10,50,U,46,51
2021,44052374,143240951,1,7/31/2021,1,N,23D,29,M,20,50,R,29,51
2021,44095912,143423000,1,7/31/2021,1,N,11A,42,M,10,50,R,42,51
2021,44107803,143486842,1,7/31/2021,3,C,35A,20,M,10,50,R,20,51
2021,44176912,143719839,1,7/31/2021,1,N,520,27,M,10,50,U,27,51
2021,44262468,143985861,1,7/31/2021,1,N,35B,34,F,10,50,U,34,51
2021,44416961,144575399,1,7/31/2021,2,N,35A,20,M,10,50,U,20,51
2021,44597872,145257928,1,7/31/2021,1,N,13B,41,F,40,50,U,41,51
2021,44673684,145529989,1,7/31/2021,1,N,13B,26,M,10,50,R,26,51
2021,44692148,145612972,1,7/31/2021,1,N,13B,37,M,10,50,R,37,51
2021,44692944,145616298,1,7/31/2021,3,N,90Z,58,M,20,50,R,58,51
2021,44977377,146659316,1,7/31/2021,1,N,280,28,F,20,50,R,28,51
2021,44977378,146659316,2,7/31/2021,1,N,280,23,M,10,50,R,23,51
2021,45279874,147830923,1,7/31/2021,1,N,35A,31,M,10,50,R,31,51
2021,45490204,148601439,1,7/31/2021,3,C,26C,30,M,10,50,R,30,51
2021,45495434,148622733,1,7/31/2021,1,N,35A,48,M,20,50,R,48,51
2021,46042977,150511173,1,7/31/2021,1,N,23C,32,M,10,50,U,32,51
2021,43336175,140639127,1,8/1/2021,2,N,35B,46,M,10,50,U,46,51
2021,43336200,140639204,1,8/1/2021,1,N,35A,28,M,10,50,U,28,51
2021,43336201,140639204,2,8/1/2021,1,N,35B,41,M,10,50,U,41,51
2021,43384934,140830812,1,8/1/2021,1,N,23C,44,M,10,50,R,44,51
2021,43388095,140841639,1,8/1/2021,1,N,35A,31,M,10,50,U,31,51
2021,43388120,140841739,1,8/1/2021,1,N,120,22,M,10,50,R,22,51
2021,43388193,140841983,1,8/1/2021,1,N,35A,47,M,20,50,R,47,51
2021,43391607,140855828,1,8/1/2021,1,N,35A,36,M,10,50,U,36,51
2021,43391958,140857104,1,8/1/2021,1,N,35A,46,M,10,50,U,46,51
2021,43391964,140857117,1,8/1/2021,1,N,240,39,F,10,50,U,39,51
2021,43392561,140858833,1,8/1/2021,1,N,13A,28,M,10,50,U,28,51
2021,43392562,140858835,1,8/1/2021,1,N,13B,73,M,10,50,R,73,51
2021,43392836,140859626,1,8/1/2021,1,N,13C,53,M,10,50,R,53,51
2021,43406596,140910606,1,8/1/2021,1,N,220,25,M,10,50,R,25,51
2021,43406601,140910626,1,8/1/2021,1,N,13A,29,M,40,50,U,29,51
2021,43406725,140910986,1,8/1/2021,1,N,13B,33,M,10,50,R,33,51
2021,43406899,140911320,1,8/1/2021,1,N,35A,35,M,20,50,R,35,51
2021,43406902,140911328,1,8/1/2021,1,N,13A,44,F,20,50,U,44,51
2021,43407206,140912191,1,8/1/2021,2,N,35A,58,M,10,50,U,58,51
2021,43407207,140912195,1,8/1/2021,1,N,13B,23,M,10,50,R,23,51
2021,43407415,140912889,1,8/1/2021,3,C,26C,42,M,10,50,U,42,51
2021,43407500,140913097,1,8/1/2021,1,N,13A,34,F,40,50,U,34,51
2021,43407547,140913243,1,8/1/2021,1,N,120,34,M,10,50,R,34,51
2021,43407565,140913293,1,8/1/2021,2,N,35A,38,M,10,50,U,38,51
2021,43407618,140913480,1,8/1/2021,1,N,23C,25,F,10,50,R,25,51
2021,43407757,140913880,1,8/1/2021,1,N,13C,43,F,20,50,U,43,51
2021,43409258,140917989,1,8/1/2021,1,N,13B,35,M,10,50,R,35,51
2021,43409260,140917992,1,8/1/2021,1,N,35A,34,M,10,50,U,34,51
2021,43409267,140918005,1,8/1/2021,1,N,13A,32,M,10,50,R,32,51
2021,43410674,140923632,1,8/1/2021,1,N,13A,51,M,40,50,R,51,51
2021,43410675,140923634,1,8/1/2021,1,N,13B,33,M,10,50,R,33,51
2021,43410841,140924204,1,8/1/2021,1,N,35A,32,M,10,50,U,32,51
2021,43411570,140926695,1,8/1/2021,3,N,13B,43,M,20,20,N,43,51
2021,43411574,140926699,1,8/1/2021,3,N,240,27,M,10,10,N,27,51
2021,43412297,140929150,1,8/1/2021,1,N,13B,30,M,10,50,R,30,51
2021,43412500,140929744,1,8/1/2021,1,N,35A,55,M,10,50,R,55,51
2021,43416654,140943530,1,8/1/2021,1,N,35A,41,M,10,50,R,41,51
2021,43416972,140944272,1,8/1/2021,1,N,13B,32,F,10,50,U,32,51
2021,43417012,140944425,1,8/1/2021,2,N,35B,39,F,10,50,U,39,51
2021,43417153,140944893,1,8/1/2021,1,N,220,20,M,20,50,U,20,51
2021,43430860,141003370,1,8/1/2021,1,N,13A,52,M,10,50,R,52,51
2021,43432573,141008977,1,8/1/2021,1,N,13A,39,M,50,50,R,39,51
2021,43432615,141009149,1,8/1/2021,3,N,90Z,58,M,10,50,R,58,51
2021,43432943,141010872,1,8/1/2021,1,N,35A,28,M,10,50,R,28,51
2021,43432945,141010874,1,8/1/2021,1,N,35A,29,M,10,50,R,29,51
2021,43432966,141010892,1,8/1/2021,1,N,13B,35,F,10,50,R,35,51
2021,43433045,141011130,1,8/1/2021,1,N,13B,38,F,20,50,U,38,51
2021,43433105,141011228,1,8/1/2021,1,N,35A,55,M,10,50,U,55,51
2021,43433539,141012151,1,8/1/2021,1,N,13B,37,M,10,50,R,37,51
2021,43433833,141012908,1,8/1/2021,3,C,26F,29,M,10,50,R,29,51
2021,43433836,141012919,1,8/1/2021,3,C,90Z,38,M,10,50,U,38,51
2021,43433837,141012919,2,8/1/2021,3,N,90Z,38,M,10,50,U,38,51
2021,43444521,141050073,1,8/1/2021,1,N,35A,38,M,10,50,U,38,51
2021,43497720,141268570,1,8/1/2021,1,N,220,29,M,10,50,U,29,51
2021,43500219,141277344,1,8/1/2021,3,C,35A,26,M,10,50,R,26,51
2021,43501182,141280741,1,8/1/2021,1,N,13B,41,M,10,50,U,41,51
2021,43501417,141281590,1,8/1/2021,1,N,35A,34,M,10,50,U,34,51
2021,43508025,141299780,1,8/1/2021,1,N,90Z,30,M,10,50,U,30,51
2021,43508027,141299784,1,8/1/2021,2,N,35A,30,M,20,50,U,30,51
2021,43525540,141361215,1,8/1/2021,1,N,13A,40,F,10,50,U,40,51
2021,43544720,141420191,1,8/1/2021,1,N,35A,54,M,20,50,R,54,51
2021,43544995,141420913,1,8/1/2021,1,N,13B,31,M,20,50,R,31,51
2021,43615606,141658336,1,8/1/2021,1,N,13B,28,M,20,50,R,28,51
2021,43615926,141659496,1,8/1/2021,1,N,13B,36,F,10,50,U,36,51
2021,43632724,141718635,1,8/1/2021,1,N,13B,34,M,10,50,R,34,51
2021,43647144,141764539,1,8/1/2021,1,N,13B,27,F,10,50,R,27,51
2021,43649029,141770502,1,8/1/2021,1,N,23D,50,M,10,50,R,50,51
2021,43649218,141771135,1,8/1/2021,1,N,35A,55,M,20,50,R,55,51
2021,43716400,142031716,1,8/1/2021,2,N,35A,59,F,10,40,N,59,51
2021,43768268,142229013,1,8/1/2021,1,N,520,21,M,10,50,R,21,51
2021,43768269,142229013,2,8/1/2021,1,N,520,23,M,10,50,R,23,51
2021,43768270,142229013,3,8/1/2021,1,N,520,18,F,10,50,R,18,51
2021,43793364,142306474,1,8/1/2021,1,N,13B,63,M,40,50,R,63,51
2021,43821493,142427413,1,8/1/2021,1,N,520,57,M,10,50,R,57,51
2021,43907814,142709287,1,8/1/2021,1,N,90Z,39,M,20,50,R,39,51
2021,43907815,142709287,2,8/1/2021,1,N,90Z,40,M,20,50,R,40,51
2021,44417715,144578564,1,8/1/2021,1,N,13B,40,M,10,50,U,40,51
2021,44520455,144962065,1,8/1/2021,2,N,35A,48,F,40,50,U,48,51
2021,44567034,145147509,1,8/1/2021,2,N,13B,30,M,20,50,U,30,51
2021,44567191,145148049,1,8/1/2021,1,N,35A,20,F,20,50,R,20,51
2021,44597547,145256609,1,8/1/2021,1,N,13B,27,M,10,50,U,27,51
2021,44645956,145426247,1,8/1/2021,1,N,26B,23,F,10,50,R,23,51
2021,44647002,145429842,1,8/1/2021,1,N,13A,43,M,10,50,U,43,51
2021,44698072,145636682,1,8/1/2021,1,N,220,25,M,10,50,R,25,51
2021,44835672,146152040,1,8/1/2021,1,N,13B,29,M,20,50,U,29,51
2021,44835673,146152040,2,8/1/2021,1,N,13B,26,M,20,50,R,26,51
2021,44955809,146577029,1,8/1/2021,1,N,280,25,F,10,50,R,25,51
2021,45091085,147147577,1,8/1/2021,1,N,520,27,M,10,50,R,27,51
2021,45279436,147828759,1,8/1/2021,1,N,13A,19,F,10,50,R,19,51
2021,45279437,147828760,1,8/1/2021,1,N,13A,21,M,10,50,R,21,51
2021,45715434,149461212,1,8/1/2021,1,N,520,42,M,20,50,R,42,51
2021,45715435,149461212,2,8/1/2021,1,N,520,46,M,20,50,R,46,51
2021,45715436,149461212,3,8/1/2021,1,N,520,42,M,20,50,U,42,51
2021,43392741,140859484,1,8/2/2021,3,C,240,36,M,10,50,R,36,51
2021,43393081,140860158,1,8/2/2021,1,N,280,33,M,20,50,U,33,51
2021,43393082,140860159,1,8/2/2021,1,N,520,46,M,40,50,U,46,51
2021,43406539,140910426,1,8/2/2021,3,C,290,28,M,20,50,R,28,51
2021,43406603,140910630,1,8/2/2021,2,N,13B,30,M,10,50,R,30,51
2021,43406604,140910631,1,8/2/2021,1,N,90Z,56,M,20,50,R,56,51
2021,43406605,140910632,1,8/2/2021,3,C,90Z,39,M,20,50,U,39,51
2021,43406900,140911321,1,8/2/2021,1,N,13B,15,M,10,50,R,15,51
2021,43406965,140911474,1,8/2/2021,1,N,13B,22,M,10,50,U,22,51
2021,43406977,140911511,1,8/2/2021,1,N,13A,15,F,20,50,R,15,51
2021,43407208,140912200,1,8/2/2021,1,N,520,41,M,10,50,U,41,51
2021,43407362,140912730,1,8/2/2021,1,N,13B,34,M,10,50,U,34,51
2021,43407364,140912733,1,8/2/2021,1,N,280,29,F,10,50,R,29,51
2021,43407416,140912891,1,8/2/2021,1,N,35A,52,M,10,50,U,52,51
2021,43407495,140913079,1,8/2/2021,2,N,35A,23,M,10,50,U,23,51
2021,43407561,140913278,1,8/2/2021,1,N,220,30,M,20,50,U,30,51
2021,43407571,140913313,1,8/2/2021,1,N,240,31,F,10,50,R,31,51
2021,43407876,140914158,1,8/2/2021,2,N,35A,48,M,10,50,R,48,51
2021,43408046,140914551,1,8/2/2021,2,N,35B,36,F,10,50,R,36,51
2021,43408908,140917005,1,8/2/2021,1,N,240,53,M,10,50,R,53,51
2021,43408909,140917005,2,8/2/2021,1,N,240,42,F,30,50,R,42,51
2021,43408932,140917092,1,8/2/2021,1,N,35A,40,M,10,50,U,40,51
2021,43410604,140923293,1,8/2/2021,1,N,13B,35,F,10,50,R,35,51
2021,43411009,140924956,1,8/2/2021,1,N,35A,29,M,10,50,R,29,51
2021,43411176,140925559,1,8/2/2021,1,N,13B,38,M,10,50,R,38,51
2021,43411179,140925583,1,8/2/2021,1,N,35A,41,M,10,50,R,41,51
2021,43411233,140925751,1,8/2/2021,2,N,23C,44,M,20,50,U,44,51
2021,43411305,140926018,1,8/2/2021,1,N,26A,43,F,10,50,U,43,51
2021,43411352,140926203,1,8/2/2021,1,N,13B,25,F,10,50,U,25,51
2021,43411406,140926411,1,8/2/2021,1,N,13B,25,F,10,50,U,25,51
2021,43411412,140926426,1,8/2/2021,1,N,13B,28,M,10,50,R,28,51
2021,43411655,140926845,1,8/2/2021,3,C,23C,36,M,10,50,U,36,51
2021,43412202,140928853,1,8/2/2021,1,N,35A,45,M,10,50,U,45,51
2021,43412255,140928970,1,8/2/2021,1,N,120,25,M,10,50,R,25,51
2021,43412350,140929272,1,8/2/2021,1,N,35A,25,M,10,50,R,25,51
2021,43412351,140929272,2,8/2/2021,1,N,520,27,M,20,50,R,27,51
2021,43412367,140929323,1,8/2/2021,1,N,13B,40,M,10,50,R,40,51
2021,43412633,140930337,1,8/2/2021,1,N,35A,50,F,20,50,U,50,51
2021,43412769,140930706,1,8/2/2021,2,N,23C,73,F,10,50,U,73,51
2021,43412930,140931118,1,8/2/2021,1,N,13B,43,M,10,50,R,43,51
2021,43413357,140932274,1,8/2/2021,1,N,120,41,M,20,50,R,41,51
2021,43413360,140932281,1,8/2/2021,1,N,13B,35,F,10,50,R,35,51
2021,43416655,140943532,1,8/2/2021,1,N,35A,44,M,20,50,U,44,51
2021,43417116,140944747,1,8/2/2021,1,N,13B,28,F,10,50,R,28,51
2021,43417435,140945427,1,8/2/2021,1,N,35A,29,M,10,50,U,29,51
2021,43431231,141004147,1,8/2/2021,2,N,35A,48,M,40,50,R,48,51
2021,43431432,141004535,1,8/2/2021,1,N,35A,31,F,10,50,R,31,51
2021,43431436,141004542,1,8/2/2021,1,N,280,23,M,10,50,U,23,51
2021,43431438,141004545,1,8/2/2021,1,N,13A,28,M,10,50,R,28,51
2021,43432616,141009152,1,8/2/2021,1,N,290,25,M,10,50,U,25,51
2021,43432946,141010875,1,8/2/2021,1,N,13C,38,M,10,50,R,38,51
2021,43432999,141011005,1,8/2/2021,2,N,35A,58,M,20,50,R,58,51
2021,43433106,141011229,1,8/2/2021,1,N,13B,52,M,10,50,R,52,51
2021,43433257,141011596,1,8/2/2021,1,N,35A,26,F,10,50,U,26,51
2021,43433418,141011917,1,8/2/2021,1,N,13B,30,M,10,50,R,30,51
2021,43433581,141012271,1,8/2/2021,2,N,35A,30,M,20,50,R,30,51
2021,43444529,141050094,1,8/2/2021,1,N,13B,39,F,10,50,R,39,51
